Origin Country,Origin City,OriginCluster,OriginClusterLat,OriginClusterLong,OriginLat,OriginLong,Dest Country,Dest City,DestinationCluster,DestinationClusterLat,DestinationClusterLong,DestLat,DestLong,TR Gross Weight (KG),Nb of Ship Units,TR Gross Volume (M3)
SPAIN,MIJAS COSTA,Cluster511,36.5974082946777,-4.63649988174438,36.5974082946777,-4.63649988174438,SPAIN,GETAFE/MADRID,Cluster443,40.3059605685147,-3.73263323307037,40.3049087524414,-3.73108005523682,8.5,3,0.14300000000000002
SPAIN,MIJAS COSTA,Cluster511,36.5974082946777,-4.63649988174438,36.5974082946777,-4.63649988174438,SPAIN,MORON DE LA FRONTERA,Cluster450,37.1298484802246,-5.45378017425537,37.1298484802246,-5.45378017425537,1.0,1,0.018
SPAIN,MIJAS COSTA,Cluster511,36.5974082946777,-4.63649988174438,36.5974082946777,-4.63649988174438,SPAIN,SEVILLA,Cluster441,37.3885318869866,-6.00721914372338,37.3878898620605,-6.00197982788086,7.76,4,0.077
SPAIN,MINANO MAYOR,Cluster456,42.9181007385254,-2.65094404220581,42.9167785644531,-2.64646005630493,FRANCE,BLAGNAC,Cluster2,43.6206051062346,1.39423144268438,43.634578704834,1.39683997631073,3.0,1,0.015
SPAIN,MINANO MAYOR,Cluster456,42.9181007385254,-2.65094404220581,42.9167785644531,-2.64646005630493,GERMANY,STADE,Cluster12,53.6019706726074,9.47840023040771,53.6019706726074,9.47840023040771,25.25,5,0.377
SPAIN,MINANO MAYOR,Cluster456,42.9181007385254,-2.65094404220581,42.9167785644531,-2.64646005630493,SPAIN,GETAFE,Cluster443,40.3059605685147,-3.73263323307037,40.3049087524414,-3.73108005523682,58.0,1,1.079
SPAIN,MINANO MENOR,Cluster456,42.9181007385254,-2.65094404220581,42.9233894348145,-2.66887998580933,SPAIN,EL PUERTO DE SANTA MARIA,Cluster444,36.6056594848633,-6.21990013122559,36.6056594848633,-6.21990013122559,430.0,9,5.888999999999999
SPAIN,MINANO MENOR,Cluster456,42.9181007385254,-2.65094404220581,42.9233894348145,-2.66887998580933,SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,3680.0,65,65.49
SPAIN,MINANO MENOR,Cluster456,42.9181007385254,-2.65094404220581,42.9233894348145,-2.66887998580933,SPAIN,SEVILLA,Cluster441,37.3885318869866,-6.00721914372338,37.3878898620605,-6.00197982788086,8223.0,245,236.77199999999996
SPAIN,MIRANDA DE EBRO,Cluster471,42.6849594116211,-2.94781994819641,42.6849594116211,-2.94781994819641,FRANCE,LOUEY,Cluster553,43.1740303039551,-0.0052862497395836,43.175350189209,0.0197800006717443,1.0,1,0.003
